series_id,surface
1769,hard_tiles_large_space
1770,fine_concrete
1771,concrete
1772,soft_pvc
1773,soft_tiles
1774,soft_tiles
1775,soft_pvc
1776,carpet
1777,concrete
1778,concrete
1779,soft_pvc
1780,concrete
1781,wood
1782,wood
1783,soft_tiles
1784,wood
1785,wood
1786,soft_tiles
1787,soft_tiles
1788,tiled
1789,concrete
1790,soft_pvc
1791,wood
1792,concrete
1793,soft_pvc
1794,concrete
1795,hard_tiles_large_space
1796,soft_pvc
1797,soft_tiles
1798,concrete
1799,carpet
1800,hard_tiles_large_space
1801,soft_tiles
1802,soft_pvc
1803,wood
1804,concrete
1805,concrete
1806,concrete
1807,concrete
1808,concrete
1809,concrete
1810,soft_tiles
1811,concrete
1812,concrete
1813,carpet
1814,concrete
1815,soft_pvc
1816,hard_tiles_large_space
1817,wood
1818,hard_tiles_large_space
1819,wood
1820,hard_tiles_large_space
1821,wood
1822,concrete
1823,fine_concrete
1824,wood
1825,soft_pvc
1826,concrete
1827,concrete
1828,soft_tiles
1829,soft_pvc
1830,soft_pvc
1831,wood
1832,concrete
1833,wood
1834,wood
1835,tiled
1836,concrete
1837,fine_concrete
1838,soft_tiles
1839,soft_pvc
1840,hard_tiles_large_space
1841,soft_tiles
1842,soft_tiles
1843,wood
1844,hard_tiles_large_space
1845,soft_tiles
1846,tiled
1847,soft_pvc
1848,wood
1849,soft_pvc
1850,tiled
1851,concrete
1852,concrete
1853,wood
1854,soft_tiles
1855,concrete
1856,fine_concrete
1857,fine_concrete
1858,soft_pvc
1859,concrete
1860,concrete
1861,soft_tiles
1862,tiled
1863,concrete
1864,fine_concrete
1865,soft_tiles
1866,concrete
1867,concrete
1868,hard_tiles_large_space
1869,tiled
1870,wood
1871,concrete
1872,tiled
1873,tiled
1874,fine_concrete
1875,wood
1876,soft_tiles
1877,soft_pvc
1878,soft_tiles
1879,wood
1880,wood
1881,tiled
1882,soft_tiles
1883,wood
1884,fine_concrete
1885,tiled
1886,soft_pvc
1887,hard_tiles_large_space
1888,concrete
1889,concrete
1890,concrete
1891,fine_concrete
1892,tiled
1893,wood
1894,wood
1895,concrete
1896,concrete
1897,wood
1898,soft_pvc
1899,soft_tiles
1900,fine_concrete
1901,soft_tiles
1902,wood
1903,soft_tiles
1904,tiled
1905,wood
1906,concrete
1907,soft_pvc
1908,tiled
1909,soft_tiles
1910,concrete
1911,hard_tiles_large_space
1912,soft_pvc
1913,wood
1914,concrete
1915,concrete
1916,soft_pvc
1917,wood
1918,concrete
1919,soft_pvc
1920,soft_pvc
1921,concrete
1922,fine_concrete
1923,concrete
1924,wood
1925,concrete
1926,soft_pvc
1927,tiled
1928,tiled
1929,fine_concrete
1930,hard_tiles_large_space
1931,concrete
1932,carpet
1933,tiled
1934,tiled
1935,wood
1936,wood
1937,soft_pvc
1938,tiled
1939,wood
1940,hard_tiles_large_space
1941,soft_tiles
1942,concrete
1943,soft_pvc
1944,hard_tiles_large_space
1945,carpet
1946,concrete
1947,concrete
1948,concrete
1949,wood
1950,soft_tiles
1951,wood
1952,hard_tiles_large_space
1953,hard_tiles_large_space
1954,soft_pvc
1955,soft_pvc
1956,soft_tiles
1957,concrete
1958,hard_tiles_large_space
1959,carpet
1960,concrete
1961,tiled
1962,concrete
1963,hard_tiles_large_space
1964,concrete
1965,concrete
1966,fine_concrete
1967,fine_concrete
1968,concrete
1969,wood
1970,hard_tiles_large_space
1971,tiled
1972,concrete
1973,hard_tiles_large_space
1974,tiled
1975,concrete
1976,soft_pvc
1977,hard_tiles_large_space
1978,tiled
1979,carpet
1980,hard_tiles_large_space
1981,concrete
1982,fine_concrete
1983,tiled
1984,concrete
1985,concrete
1986,soft_pvc
1987,wood
1988,soft_pvc
1989,tiled
1990,concrete
1991,wood
1992,soft_tiles
1993,soft_tiles
1994,carpet
1995,concrete
1996,concrete
1997,wood
1998,wood
1999,hard_tiles_large_space
2000,soft_tiles
2001,soft_tiles
2002,wood
2003,fine_concrete
2004,concrete
2005,fine_concrete
2006,fine_concrete
2007,concrete
2008,concrete
2009,concrete
2010,concrete
2011,tiled
2012,concrete
2013,carpet
2014,soft_tiles
2015,hard_tiles_large_space
2016,fine_concrete
2017,soft_tiles
2018,concrete
2019,concrete
2020,soft_tiles
2021,tiled
2022,soft_pvc
2023,soft_tiles
2024,soft_tiles
2025,concrete
2026,soft_pvc
2027,hard_tiles_large_space
2028,soft_tiles
2029,wood
2030,soft_pvc
2031,fine_concrete
2032,wood
2033,concrete
2034,concrete
2035,hard_tiles_large_space
2036,concrete
2037,soft_pvc
2038,wood
2039,tiled
2040,concrete
2041,concrete
2042,soft_tiles
2043,concrete
2044,soft_pvc
2045,tiled
2046,soft_pvc
2047,tiled
2048,wood
2049,wood
2050,tiled
2051,soft_pvc
2052,concrete
2053,soft_tiles
2054,hard_tiles_large_space
2055,hard_tiles_large_space
2056,soft_pvc
2057,carpet
2058,concrete
2059,concrete
2060,soft_tiles
2061,concrete
2062,concrete
2063,soft_pvc
2064,wood
2065,soft_pvc
2066,soft_tiles
2067,soft_tiles
2068,concrete
2069,concrete
2070,concrete
2071,soft_pvc
2072,concrete
2073,soft_tiles
2074,concrete
2075,soft_tiles
2076,soft_tiles
2077,soft_tiles
2078,soft_pvc
2079,wood
2080,tiled
2081,concrete
2082,wood
2083,concrete
2084,soft_pvc
2085,concrete
2086,concrete
2087,wood
2088,hard_tiles_large_space
2089,hard_tiles_large_space
2090,concrete
2091,soft_pvc
2092,soft_tiles
2093,soft_pvc
2094,wood
2095,soft_tiles
2096,fine_concrete
2097,soft_pvc
2098,soft_pvc
2099,hard_tiles_large_space
2100,concrete
2101,concrete
2102,concrete
2103,wood
2104,fine_concrete
2105,fine_concrete
2106,fine_concrete
2107,hard_tiles_large_space
2108,soft_tiles
2109,concrete
2110,tiled
2111,concrete
2112,concrete
2113,soft_tiles
2114,fine_concrete
2115,carpet
2116,tiled
2117,concrete
2118,soft_tiles
2119,soft_tiles
2120,tiled
2121,wood
2122,wood
2123,soft_pvc
2124,soft_tiles
2125,concrete
2126,wood
2127,hard_tiles_large_space
2128,concrete
2129,tiled
2130,wood
2131,wood
2132,concrete
2133,hard_tiles_large_space
2134,fine_concrete
2135,soft_tiles
2136,hard_tiles_large_space
2137,concrete
2138,concrete
2139,wood
2140,concrete
2141,wood
2142,concrete
2143,tiled
2144,soft_pvc
2145,wood
2146,concrete
2147,soft_pvc
2148,concrete
2149,wood
2150,soft_pvc
2151,wood
2152,concrete
2153,wood
2154,wood
2155,soft_tiles
2156,fine_concrete
2157,wood
2158,soft_tiles
2159,concrete
2160,wood
2161,concrete
2162,concrete
2163,carpet
2164,wood
2165,tiled
2166,soft_tiles
2167,concrete
2168,soft_pvc
2169,tiled
2170,fine_concrete
2171,soft_pvc
2172,concrete
2173,soft_tiles
2174,wood
2175,concrete
2176,concrete
2177,hard_tiles_large_space
2178,hard_tiles_large_space
2179,tiled
2180,concrete
2181,tiled
2182,concrete
2183,wood
2184,fine_concrete
2185,tiled
2186,hard_tiles_large_space
2187,wood
2188,hard_tiles_large_space
2189,wood
2190,tiled
2191,hard_tiles_large_space
2192,concrete
2193,wood
2194,soft_tiles
2195,tiled
2196,concrete
2197,soft_pvc
2198,soft_tiles
2199,hard_tiles_large_space
2200,soft_tiles
2201,wood
2202,concrete
2203,soft_tiles
2204,concrete
2205,concrete
2206,fine_concrete
2207,wood
2208,concrete
2209,soft_tiles
2210,concrete
2211,soft_pvc
2212,wood
2213,wood
2214,wood
2215,hard_tiles_large_space
2216,carpet
2217,soft_tiles
2218,concrete
2219,soft_pvc
2220,concrete
2221,hard_tiles_large_space
2222,tiled
2223,fine_concrete
2224,concrete
2225,tiled
2226,fine_concrete
2227,wood
2228,hard_tiles_large_space
2229,concrete
2230,concrete
2231,wood
2232,fine_concrete
2233,concrete
2234,concrete
2235,soft_tiles
2236,hard_tiles_large_space
2237,wood
2238,concrete
2239,fine_concrete
2240,hard_tiles_large_space
2241,carpet
2242,fine_concrete
2243,wood
2244,soft_tiles
2245,fine_concrete
2246,hard_tiles_large_space
2247,fine_concrete
2248,tiled
2249,fine_concrete
2250,soft_tiles
2251,wood
2252,wood
2253,soft_tiles
2254,fine_concrete
2255,wood
2256,tiled
2257,tiled
2258,soft_tiles
2259,concrete
2260,soft_tiles
2261,soft_pvc
2262,tiled
2263,wood
2264,tiled
2265,hard_tiles_large_space
2266,wood
2267,soft_pvc
2268,carpet
2269,soft_pvc
2270,concrete
2271,wood
2272,fine_concrete
2273,wood
2274,concrete
2275,hard_tiles_large_space
2276,tiled
2277,tiled
2278,soft_pvc
2279,tiled
2280,tiled
2281,wood
2282,fine_concrete
2283,soft_pvc
2284,carpet
2285,concrete
2286,soft_tiles
2287,hard_tiles_large_space
2288,soft_tiles
2289,concrete
2290,wood
2291,fine_concrete
2292,soft_pvc
2293,hard_tiles_large_space
2294,wood
2295,soft_tiles
2296,wood
2297,soft_tiles
2298,soft_pvc
2299,fine_concrete
2300,concrete
2301,wood
2302,concrete
2303,fine_concrete
2304,soft_pvc
2305,concrete
2306,soft_pvc
2307,hard_tiles_large_space
2308,concrete
2309,concrete
2310,wood
2311,concrete
2312,fine_concrete
2313,concrete
2314,hard_tiles_large_space
2315,wood
2316,wood
2317,concrete
2318,wood
2319,fine_concrete
2320,wood
2321,concrete
2322,carpet
2323,wood
2324,wood
2325,tiled
2326,hard_tiles_large_space
2327,soft_tiles
2328,fine_concrete
2329,wood
2330,concrete
2331,fine_concrete
2332,concrete
2333,fine_concrete
2334,wood
2335,wood
2336,wood
2337,concrete
2338,concrete
2339,fine_concrete
2340,concrete
2341,hard_tiles_large_space
2342,wood
2343,tiled
2344,hard_tiles_large_space
2345,wood
2346,concrete
2347,soft_tiles
2348,soft_tiles
2349,tiled
2350,hard_tiles_large_space
2351,concrete
2352,soft_tiles
2353,tiled
2354,concrete
2355,soft_tiles
2356,soft_pvc
2357,soft_tiles
2358,wood
2359,wood
2360,fine_concrete
2361,wood
2362,wood
2363,fine_concrete
2364,soft_pvc
2365,hard_tiles_large_space
2366,concrete
2367,concrete
2368,concrete
2369,hard_tiles_large_space
2370,concrete
2371,concrete
2372,soft_pvc
2373,hard_tiles_large_space
2374,concrete
2375,fine_concrete
2376,soft_tiles
2377,concrete
2378,wood
2379,wood
2380,tiled
2381,concrete
2382,tiled
2383,wood
2384,hard_tiles_large_space
2385,concrete
2386,soft_tiles
2387,hard_tiles_large_space
2388,concrete
2389,concrete
2390,soft_pvc
2391,soft_pvc
2392,hard_tiles_large_space
2393,wood
2394,soft_pvc
2395,concrete
2396,soft_pvc
2397,concrete
2398,hard_tiles_large_space
2399,soft_pvc
2400,wood
2401,soft_pvc
2402,soft_pvc
2403,carpet
2404,hard_tiles_large_space
2405,tiled
2406,fine_concrete
2407,soft_tiles
2408,concrete
2409,concrete
2410,fine_concrete
2411,hard_tiles_large_space
2412,tiled
2413,concrete
2414,wood
2415,wood
2416,carpet
2417,tiled
2418,concrete
2419,soft_tiles
2420,wood
2421,soft_tiles
2422,tiled
2423,wood
2424,concrete
2425,concrete
2426,wood
2427,tiled
2428,concrete
2429,wood
2430,wood
2431,fine_concrete
2432,fine_concrete
2433,concrete
2434,fine_concrete
2435,concrete
2436,concrete
2437,soft_tiles
2438,hard_tiles_large_space
2439,concrete
2440,fine_concrete
2441,fine_concrete
2442,hard_tiles_large_space
2443,wood
2444,soft_tiles
2445,concrete
2446,concrete
2447,soft_tiles
2448,hard_tiles_large_space
2449,fine_concrete
2450,concrete
2451,concrete
2452,soft_pvc
2453,concrete
2454,concrete
2455,hard_tiles_large_space
2456,wood
2457,concrete
2458,concrete
2459,tiled
2460,hard_tiles_large_space
2461,wood
2462,fine_concrete
2463,wood
2464,wood
2465,tiled
2466,wood
2467,concrete
2468,soft_pvc
2469,wood
2470,wood
2471,hard_tiles_large_space
2472,soft_pvc
2473,hard_tiles_large_space
2474,soft_pvc
2475,fine_concrete
2476,soft_tiles
2477,wood
2478,wood
2479,fine_concrete
2480,concrete
2481,soft_tiles
2482,carpet
2483,concrete
2484,wood
2485,hard_tiles_large_space
2486,concrete
2487,soft_pvc
2488,concrete
2489,soft_pvc
2490,concrete
2491,concrete
2492,wood
2493,concrete
2494,concrete
2495,concrete
2496,soft_pvc
2497,fine_concrete
2498,fine_concrete
2499,concrete
2500,wood
2501,concrete
2502,hard_tiles_large_space
2503,wood
2504,concrete
2505,concrete
2506,concrete
2507,concrete
2508,concrete
2509,soft_pvc
2510,soft_tiles
2511,wood
2512,soft_pvc
2513,fine_concrete
2514,concrete
2515,hard_tiles_large_space
2516,wood
2517,wood
2518,hard_tiles_large_space
2519,hard_tiles_large_space
2520,concrete
2521,soft_tiles
2522,concrete
2523,wood
2524,fine_concrete
2525,concrete
2526,wood
2527,hard_tiles_large_space
2528,wood
2529,soft_tiles
2530,wood
2531,soft_tiles
2532,hard_tiles_large_space
2533,hard_tiles_large_space
2534,concrete
2535,concrete
2536,wood
2537,soft_tiles
2538,concrete
2539,soft_tiles
2540,hard_tiles_large_space
2541,fine_concrete
2542,wood
2543,hard_tiles_large_space
2544,tiled
2545,wood
2546,concrete
2547,soft_tiles
2548,concrete
2549,soft_pvc
2550,tiled
2551,soft_pvc
2552,wood
2553,concrete
2554,tiled
2555,fine_concrete
2556,tiled
2557,concrete
2558,wood
2559,soft_tiles
2560,hard_tiles_large_space
2561,fine_concrete
2562,concrete
2563,soft_tiles
2564,tiled
2565,soft_pvc
2566,concrete
2567,wood
2568,concrete
2569,fine_concrete
2570,concrete
2571,wood
2572,fine_concrete
2573,tiled
2574,concrete
2575,carpet
2576,soft_tiles
2577,soft_pvc
2578,wood
2579,wood
2580,tiled
2581,soft_tiles
2582,concrete
2583,concrete
2584,tiled
2585,concrete
2586,fine_concrete
2587,concrete
2588,concrete
2589,soft_tiles
2590,concrete
2591,soft_pvc
2592,concrete
2593,tiled
2594,soft_pvc
2595,hard_tiles_large_space
2596,wood
2597,tiled
2598,fine_concrete
2599,soft_tiles
2600,soft_pvc
2601,soft_pvc
2602,wood
2603,concrete
2604,wood
2605,concrete
2606,concrete
2607,hard_tiles_large_space
2608,wood
2609,hard_tiles_large_space
2610,hard_tiles_large_space
2611,tiled
2612,soft_tiles
2613,concrete
2614,concrete
2615,wood
2616,fine_concrete
2617,wood
2618,wood
2619,soft_tiles
2620,soft_pvc
2621,tiled
2622,fine_concrete
2623,hard_tiles_large_space
2624,wood
2625,soft_pvc
2626,concrete
2627,concrete
2628,soft_pvc
2629,hard_tiles_large_space
2630,concrete
2631,tiled
2632,soft_pvc
2633,concrete
2634,concrete
2635,soft_tiles
2636,wood
2637,soft_tiles
2638,soft_tiles
2639,soft_pvc
2640,hard_tiles_large_space
2641,wood
2642,wood
2643,wood
2644,concrete
2645,carpet
2646,wood
2647,hard_tiles_large_space
2648,concrete
2649,fine_concrete
2650,tiled
2651,soft_tiles
2652,carpet
2653,wood
2654,wood
2655,tiled
2656,concrete
2657,soft_pvc
2658,hard_tiles_large_space
2659,soft_tiles
2660,soft_pvc
2661,concrete
2662,wood
2663,soft_tiles
2664,fine_concrete
2665,soft_pvc
2666,wood
2667,fine_concrete
2668,soft_tiles
2669,wood
2670,soft_tiles
2671,soft_pvc
2672,concrete
2673,concrete
2674,concrete
2675,concrete
2676,fine_concrete
2677,fine_concrete
2678,hard_tiles_large_space
2679,concrete
2680,soft_pvc
2681,carpet
2682,concrete
2683,soft_pvc
2684,concrete
2685,soft_tiles
2686,soft_pvc
2687,tiled
2688,concrete
2689,wood
2690,soft_tiles
2691,concrete
2692,wood
2693,fine_concrete
2694,wood
2695,tiled
2696,tiled
2697,hard_tiles_large_space
2698,concrete
2699,soft_pvc
2700,soft_pvc
2701,fine_concrete
2702,wood
2703,soft_pvc
2704,fine_concrete
2705,soft_pvc
2706,wood
2707,tiled
2708,concrete
2709,soft_pvc
2710,concrete
2711,soft_pvc
2712,wood
2713,hard_tiles_large_space
2714,concrete
2715,wood
2716,soft_tiles
2717,soft_pvc
2718,tiled
2719,carpet
2720,hard_tiles_large_space
2721,tiled
2722,wood
2723,wood
2724,concrete
2725,wood
2726,soft_pvc
2727,soft_tiles
2728,concrete
2729,tiled
2730,wood
2731,wood
2732,tiled
2733,fine_concrete
2734,wood
2735,concrete
2736,soft_tiles
2737,fine_concrete
2738,soft_tiles
2739,concrete
2740,concrete
2741,wood
2742,soft_pvc
2743,concrete
2744,carpet
2745,fine_concrete
2746,hard_tiles_large_space
2747,concrete
2748,soft_tiles
2749,wood
2750,concrete
2751,concrete
2752,concrete
2753,wood
2754,concrete
2755,soft_tiles
2756,tiled
2757,fine_concrete
2758,wood
2759,soft_pvc
2760,concrete
2761,soft_tiles
2762,fine_concrete
2763,hard_tiles_large_space
2764,soft_tiles
2765,concrete
2766,concrete
2767,concrete
2768,soft_pvc
2769,soft_tiles
2770,hard_tiles_large_space
2771,hard_tiles_large_space
2772,soft_pvc
2773,fine_concrete
2774,tiled
2775,fine_concrete
2776,soft_tiles
2777,soft_pvc
2778,concrete
2779,wood
2780,wood
2781,concrete
2782,concrete
2783,concrete
2784,fine_concrete
2785,tiled
2786,wood
2787,soft_tiles
2788,hard_tiles_large_space
2789,wood
2790,hard_tiles_large_space
2791,wood
2792,concrete
2793,carpet
2794,soft_tiles
2795,carpet
2796,concrete
2797,concrete
2798,soft_pvc
2799,fine_concrete
2800,tiled
2801,concrete
2802,wood
2803,wood
2804,wood
2805,concrete
2806,concrete
2807,wood
2808,tiled
2809,concrete
2810,wood
2811,fine_concrete
2812,soft_tiles
2813,concrete
2814,concrete
2815,wood
2816,carpet
2817,concrete
2818,concrete
2819,hard_tiles_large_space
2820,carpet
2821,concrete
2822,fine_concrete
2823,concrete
2824,concrete
2825,carpet
2826,concrete
2827,soft_tiles
2828,soft_tiles
2829,soft_pvc
2830,concrete
2831,tiled
2832,concrete
2833,soft_pvc
2834,tiled
2835,soft_tiles
2836,concrete
2837,concrete
2838,soft_tiles
2839,soft_tiles
2840,wood
2841,soft_pvc
2842,concrete
2843,concrete
2844,tiled
2845,concrete
2846,wood
2847,concrete
2848,concrete
2849,hard_tiles_large_space
2850,wood
2851,tiled
2852,soft_pvc
2853,soft_pvc
2854,wood
2855,fine_concrete
2856,concrete
2857,fine_concrete
2858,hard_tiles_large_space
2859,soft_pvc
2860,wood
2861,wood
2862,soft_pvc
2863,hard_tiles_large_space
2864,fine_concrete
2865,concrete
2866,concrete
2867,tiled
2868,fine_concrete
2869,carpet
2870,concrete
2871,concrete
2872,soft_pvc
2873,concrete
2874,soft_pvc
2875,tiled
2876,fine_concrete
2877,concrete
2878,concrete
2879,soft_pvc
2880,hard_tiles_large_space
2881,concrete
2882,concrete
2883,carpet
2884,concrete
2885,wood
2886,concrete
2887,concrete
2888,soft_pvc
2889,concrete
2890,soft_tiles
2891,concrete
2892,soft_pvc
2893,hard_tiles_large_space
2894,wood
2895,wood
2896,fine_concrete
2897,concrete
2898,fine_concrete
2899,concrete
2900,soft_pvc
2901,soft_tiles
2902,fine_concrete
2903,hard_tiles_large_space
2904,wood
2905,soft_pvc
2906,tiled
2907,wood
2908,fine_concrete
2909,fine_concrete
2910,carpet
2911,tiled
2912,tiled
2913,hard_tiles_large_space
2914,tiled
2915,concrete
2916,hard_tiles_large_space
2917,concrete
2918,soft_tiles
2919,concrete
2920,soft_pvc
2921,soft_tiles
2922,concrete
2923,soft_pvc
2924,wood
2925,concrete
2926,wood
2927,soft_tiles
2928,soft_pvc
2929,concrete
2930,soft_tiles
2931,concrete
2932,tiled
2933,fine_concrete
2934,wood
2935,fine_concrete
2936,fine_concrete
2937,wood
2938,wood
2939,tiled
2940,tiled
2941,hard_tiles_large_space
2942,hard_tiles_large_space
2943,concrete
2944,wood
2945,soft_pvc
2946,wood
2947,wood
2948,wood
2949,concrete
2950,hard_tiles_large_space
2951,carpet
2952,soft_tiles
2953,hard_tiles_large_space
2954,hard_tiles_large_space
2955,soft_pvc
2956,concrete
2957,soft_pvc
2958,fine_concrete
2959,fine_concrete
2960,tiled
2961,wood
2962,concrete
2963,soft_tiles
2964,hard_tiles_large_space
2965,concrete
2966,wood
2967,wood
2968,soft_pvc
2969,hard_tiles_large_space
2970,soft_tiles
2971,concrete
2972,soft_tiles
2973,wood
2974,wood
2975,wood
2976,wood
2977,soft_pvc
2978,concrete
2979,soft_tiles
2980,fine_concrete
2981,concrete
2982,carpet
2983,wood
2984,wood
2985,wood
2986,concrete
2987,wood
2988,hard_tiles_large_space
2989,soft_pvc
2990,concrete
2991,concrete
2992,wood
2993,soft_pvc
2994,soft_pvc
2995,concrete
2996,soft_tiles
2997,concrete
2998,wood
2999,fine_concrete
3000,wood
3001,soft_pvc
3002,fine_concrete
3003,tiled
3004,wood
3005,fine_concrete
3006,tiled
3007,soft_tiles
3008,concrete
3009,concrete
3010,soft_tiles
3011,soft_tiles
3012,wood
3013,fine_concrete
3014,concrete
3015,concrete
3016,concrete
3017,soft_pvc
3018,soft_pvc
3019,concrete
3020,hard_tiles_large_space
3021,concrete
3022,tiled
3023,concrete
3024,concrete
3025,soft_pvc
3026,wood
3027,soft_tiles
3028,soft_tiles
3029,wood
3030,hard_tiles_large_space
3031,concrete
3032,concrete
3033,soft_pvc
3034,hard_tiles_large_space
3035,wood
3036,carpet
3037,wood
3038,wood
3039,fine_concrete
3040,concrete
3041,tiled
3042,soft_tiles
3043,concrete
3044,concrete
3045,wood
3046,soft_pvc
3047,wood
3048,concrete
3049,fine_concrete
3050,fine_concrete
3051,concrete
3052,concrete
3053,concrete
3054,hard_tiles_large_space
3055,tiled
3056,wood
3057,hard_tiles_large_space
3058,wood
3059,concrete
3060,fine_concrete
3061,carpet
3062,concrete
3063,tiled
3064,soft_pvc
3065,fine_concrete
3066,soft_pvc
3067,concrete
3068,soft_tiles
3069,concrete
3070,concrete
3071,wood
3072,soft_pvc
3073,wood
3074,soft_pvc
3075,concrete
3076,wood
3077,soft_tiles
3078,hard_tiles_large_space
3079,concrete
3080,carpet
3081,concrete
3082,concrete
3083,soft_tiles
3084,soft_tiles
3085,concrete
3086,wood
3087,carpet
3088,concrete
3089,soft_pvc
3090,concrete
3091,hard_tiles_large_space
3092,soft_pvc
3093,hard_tiles_large_space
3094,concrete
3095,soft_pvc
3096,wood
3097,hard_tiles_large_space
3098,concrete
3099,concrete
3100,wood
3101,concrete
3102,soft_pvc
3103,soft_pvc
3104,concrete
3105,carpet
3106,fine_concrete
3107,concrete
3108,concrete
3109,soft_tiles
3110,soft_pvc
3111,concrete
3112,concrete
3113,fine_concrete
3114,concrete
3115,concrete
3116,wood
3117,wood
3118,concrete
3119,hard_tiles_large_space
3120,concrete
3121,wood
3122,soft_tiles
3123,soft_pvc
3124,hard_tiles_large_space
3125,hard_tiles_large_space
3126,wood
3127,soft_pvc
3128,wood
3129,soft_tiles
3130,hard_tiles_large_space
3131,concrete
3132,tiled
3133,soft_pvc
3134,tiled
3135,hard_tiles_large_space
3136,carpet
3137,concrete
3138,wood
3139,concrete
3140,concrete
3141,soft_pvc
3142,wood
3143,wood
3144,wood
3145,soft_tiles
3146,concrete
3147,soft_tiles
3148,fine_concrete
3149,concrete
3150,wood
3151,concrete
3152,concrete
3153,soft_tiles
3154,concrete
3155,wood
3156,hard_tiles_large_space
3157,concrete
3158,concrete
3159,wood
3160,hard_tiles_large_space
3161,tiled
3162,fine_concrete
3163,fine_concrete
3164,concrete
3165,concrete
3166,soft_tiles
3167,hard_tiles_large_space
3168,tiled
3169,concrete
3170,hard_tiles_large_space
3171,concrete
3172,hard_tiles_large_space
3173,concrete
3174,concrete
3175,wood
3176,soft_pvc
3177,wood
3178,concrete
3179,tiled
3180,soft_pvc
3181,soft_pvc
3182,fine_concrete
3183,concrete
3184,concrete
3185,wood
3186,soft_tiles
3187,fine_concrete
3188,concrete
3189,concrete
3190,wood
3191,concrete
3192,wood
3193,hard_tiles_large_space
3194,concrete
3195,concrete
3196,concrete
3197,soft_pvc
3198,concrete
3199,hard_tiles_large_space
3200,concrete
3201,soft_pvc
3202,concrete
3203,concrete
3204,concrete
3205,carpet
3206,soft_tiles
3207,wood
3208,hard_tiles_large_space
3209,fine_concrete
3210,fine_concrete
3211,concrete
3212,tiled
3213,concrete
3214,hard_tiles_large_space
3215,soft_pvc
3216,wood
3217,fine_concrete
3218,concrete
3219,tiled
3220,fine_concrete
3221,tiled
3222,soft_tiles
3223,fine_concrete
3224,tiled
3225,soft_tiles
3226,concrete
3227,soft_tiles
3228,fine_concrete
3229,concrete
3230,hard_tiles_large_space
3231,hard_tiles_large_space
3232,concrete
3233,fine_concrete
3234,concrete
3235,soft_tiles
3236,soft_tiles
3237,wood
3238,wood
3239,hard_tiles_large_space
3240,fine_concrete
3241,concrete
3242,fine_concrete
3243,hard_tiles_large_space
3244,concrete
3245,concrete
3246,hard_tiles_large_space
3247,concrete
3248,concrete
3249,concrete
3250,concrete
3251,fine_concrete
3252,concrete
3253,concrete
3254,tiled
3255,soft_pvc
3256,wood
3257,concrete
3258,wood
3259,wood
3260,fine_concrete
3261,concrete
3262,hard_tiles_large_space
3263,carpet
3264,wood
3265,wood
3266,tiled
3267,wood
3268,wood
3269,concrete
3270,tiled
3271,concrete
3272,hard_tiles_large_space
3273,fine_concrete
3274,concrete
3275,fine_concrete
3276,concrete
3277,concrete
3278,tiled
3279,soft_tiles
3280,soft_tiles
3281,carpet
3282,fine_concrete
3283,fine_concrete
3284,wood
3285,concrete
3286,wood
3287,soft_pvc
3288,tiled
3289,soft_tiles
3290,soft_tiles
3291,soft_pvc
3292,concrete
3293,wood
3294,concrete
3295,concrete
3296,hard_tiles_large_space
3297,hard_tiles_large_space
3298,concrete
3299,wood
3300,hard_tiles_large_space
3301,soft_tiles
3302,concrete
3303,soft_tiles
3304,soft_pvc
3305,tiled
3306,wood
3307,concrete
3308,wood
3309,tiled
3310,tiled
3311,concrete
3312,soft_pvc
3313,wood
3314,wood
3315,fine_concrete
3316,concrete
3317,fine_concrete
3318,wood
3319,hard_tiles_large_space
3320,wood
3321,hard_tiles_large_space
3322,fine_concrete
3323,wood
3324,fine_concrete
3325,carpet
3326,fine_concrete
3327,soft_tiles
3328,concrete
3329,tiled
3330,fine_concrete
3331,concrete
3332,hard_tiles_large_space
3333,soft_pvc
3334,hard_tiles_large_space
3335,concrete
3336,hard_tiles_large_space
3337,fine_concrete
3338,wood
3339,soft_pvc
3340,soft_tiles
3341,concrete
3342,hard_tiles_large_space
3343,fine_concrete
3344,wood
3345,tiled
3346,wood
3347,soft_tiles
3348,concrete
3349,wood
3350,tiled
3351,wood
3352,tiled
3353,concrete
3354,concrete
3355,soft_pvc
3356,fine_concrete
3357,concrete
3358,concrete
3359,concrete
3360,concrete
3361,concrete
3362,concrete
3363,concrete
3364,fine_concrete
3365,tiled
3366,hard_tiles_large_space
3367,tiled
3368,soft_tiles
3369,soft_pvc
3370,wood
3371,wood
3372,hard_tiles_large_space
3373,tiled
3374,wood
3375,soft_pvc
3376,concrete
3377,tiled
3378,hard_tiles_large_space
3379,concrete
3380,soft_pvc
3381,concrete
3382,tiled
3383,soft_tiles
3384,wood
3385,hard_tiles_large_space
3386,concrete
3387,concrete
3388,fine_concrete
3389,wood
3390,tiled
3391,concrete
3392,soft_tiles
3393,concrete
3394,tiled
3395,tiled
3396,soft_pvc
3397,fine_concrete
3398,soft_pvc
3399,wood
3400,soft_tiles
3401,wood
3402,fine_concrete
3403,wood
3404,carpet
3405,fine_concrete
3406,soft_tiles
3407,wood
3408,tiled
3409,hard_tiles_large_space
3410,tiled
3411,fine_concrete
3412,concrete
3413,fine_concrete
3414,hard_tiles_large_space
3415,soft_tiles
3416,fine_concrete
3417,soft_pvc
3418,concrete
3419,concrete
